paper_id	name	clean_name	speakers/authors	author_list	num_authors	type	title_length_chars	title_length_words	abstract_length_chars	abstract_length_words	abstract_readability	total_text_length	total_word_count	paper_keywords	topic_cluster	cluster_theme	cluster_similarity	cluster_uniqueness	avg_similarity_to_others	novelty_score	impact_score	combined_score
5766	What We Miss Matters: Learning from the Overlooked in Point Cloud Transformers	What We Miss Matters: Learning from the Overlooked in Point Cloud Transformers	Yi Wang, Jiaze Wang, Ziyu Guo, Renrui Zhang, Donghao Zhou, Guangyong Chen, Anfeng Liu, Pheng-Ann Heng	['Yi Wang', 'Jiaze Wang', 'Ziyu Guo', 'Renrui Zhang', 'Donghao Zhou', 'Guangyong Chen', 'Anfeng Liu', 'Pheng-Ann Heng']	8	Poster	78	12	1556	195	0.0	1634	207	s; learning; model; performance; introduce	1	Computer Vision	0.6885	0.533	0.356	2.746178150177002	0.0	2.746178150177002
5235	Toward Efficient Inference Attacks: Shadow Model Sharing via Mixture-of-Experts	Toward Efficient Inference Attacks: Shadow Model Sharing via Mixture-of-Experts	Li Bai, Qingqing Ye, Xinwei Zhang, Sen Zhang, Zi Liang, Jianliang Xu, Haibo Hu	['Li Bai', 'Qingqing Ye', 'Xinwei Zhang', 'Sen Zhang', 'Zi Liang', 'Jianliang Xu', 'Haibo Hu']	7	Poster	79	9	1358	181	0.0	1437	190	models; training; novel; data; learning	11	Optimization & Training	0.6886	0.546	0.3281	2.745433807373047	0.0	2.745433807373047
2428	iMIND: Insightful Multi-subject Invariant Neural Decoding	iMIND: Insightful Multi-subject Invariant Neural Decoding	Zixiang Yin, Jiarui Li, Zhengming Ding	['Zixiang Yin', 'Jiarui Li', 'Zhengming Ding']	3	Poster	57	6	1564	195	0.0	1621	201	neural; decoding; visual; object; based	10	Deep Learning Architecture	0.6893	0.5784	0.3246	2.7426347732543945	0.0	2.7426347732543945
173	Adjoint Schrödinger Bridge Sampler	Adjoint Schrödinger Bridge Sampler	Guan-Horng Liu, Jaemoo Choi, Yongxin Chen, Benjamin Miller, Ricky T. Q. Chen	['Guan-Horng Liu', 'Jaemoo Choi', 'Yongxin Chen', 'Benjamin Miller', 'Ricky T. Q. Chen']	5	Poster	34	4	1446	191	0.0	1480	195	diffusion; based; learning; demonstrate; methods	0	Generative Models	0.6897	0.5795	0.3048	2.7413253784179688	0.0	2.7413253784179688
5198	TimePerceiver: An Encoder-Decoder Framework for Generalized Time-Series Forecasting	TimePerceiver: An Encoder-Decoder Framework for Generalized Time-Series Forecasting	Jaebin Lee, Hankook Lee	['Jaebin Lee', 'Hankook Lee']	2	Poster	83	8	1340	177	0.0	1423	185	temporal; forecasting; training; framework; time	10	Deep Learning Architecture	0.6897	0.5782	0.3629	2.7411088943481445	0.0	2.7411088943481445
5375	Transformers Provably Learn Chain-of-Thought Reasoning with Length Generalization	Transformers Provably Learn Chain-of-Thought Reasoning with Length Generalization	Yu Huang, Zixin Wen, Aarti Singh, Yuejie Chi, Yuxin Chen	['Yu Huang', 'Zixin Wen', 'Aarti Singh', 'Yuejie Chi', 'Yuxin Chen']	5	Poster	81	8	1340	186	0.0	1421	194	transformers; reasoning; problems; tasks; state	3	Reinforcement Learning	0.6898	0.5178	0.3421	2.740694046020508	0.0	2.740694046020508
2449	Improved Regret and Contextual Linear Extension for Pandora's Box and Prophet Inequality	Improved Regret and Contextual Linear Extension for Pandora's Box and Prophet Inequality	Junyan Liu, Ziyun Chen, Kun Wang, Haipeng Luo, Lillian Ratliff	['Junyan Liu', 'Ziyun Chen', 'Kun Wang', 'Haipeng Luo', 'Lillian Ratliff']	5	Poster	88	12	1307	204	13.2	1395	216	reward; setting; time; achieves; real	9	Reinforcement Learning	0.8148	0.4548	0.2869	2.740651845932007	0.0	2.740651845932007
2277	Harnessing Feature Resonance under Arbitrary Target Alignment for Out-of-Distribution Node Detection	Harnessing Feature Resonance under Arbitrary Target Alignment for Out-of-Distribution Node Detection	Shenzhi Yang, Junbo Zhao, Sharon Li, Shouqing Yang, Dingyu Yang, Xiaofang Zhang, Haobo Wang	['Shenzhi Yang', 'Junbo Zhao', 'Sharon Li', 'Shouqing Yang', 'Dingyu Yang', 'Xiaofang Zhang', 'Haobo Wang']	7	Poster	100	11	1632	234	0.0	1732	245	ood; task; space; graph; detection	6	Graph Learning	0.6899	0.549	0.3059	2.740319013595581	0.0	2.740319013595581
3959	ProDyG: Progressive Dynamic Scene Reconstruction via Gaussian Splatting from Monocular Videos	ProDyG: Progressive Dynamic Scene Reconstruction via Gaussian Splatting from Monocular Videos	Shi Chen, Erik Sandström, Sandro Lombardi, Siyuan Li, Martin R. Oswald	['Shi Chen', 'Erik Sandström', 'Sandro Lombardi', 'Siyuan Li', 'Martin R. Oswald']	5	Poster	93	11	899	126	0.21	992	137	dynamic; methods; novel; static; modeling	1	Computer Vision	0.6905	0.5315	0.2153	2.737823009490967	0.0	2.737823009490967
2960	Low-Rank Graphon Learning for Networks	Low-Rank Graphon Learning for Networks	Xinyuan Fan, Feiyan Ma, Chenlei Leng, Weichi Wu	['Xinyuan Fan', 'Feiyan Ma', 'Chenlei Leng', 'Weichi Wu']	4	Poster	38	5	601	77	0.0	639	82	rank; efficient; efficiency; algorithm; demonstrate	6	Graph Learning	0.6907	0.5484	0.2273	2.7371578216552734	0.0	2.7371578216552734
2267	HairFree: Compositional 2D Head Prior for Text-Driven 360° Bald Texture Synthesis	HairFree: Compositional 2D Head Prior for Text-Driven 360° Bald Texture Synthesis	Mirela Ostrek, Michael Black, Justus Thies	['Mirela Ostrek', 'Michael Black', 'Justus Thies']	3	Poster	81	11	1524	207	0.0	1605	218	human; high; data; methods; dataset	1	Computer Vision	0.6909	0.5313	0.2951	2.736467123031616	0.0	2.736467123031616
2774	Learning long range dependencies through time reversal symmetry breaking	Learning long range dependencies through time reversal symmetry breaking	Guillaume Pourcel, Maxence Ernoult	['Guillaume Pourcel', 'Maxence Ernoult']	2	Poster	72	9	1579	231	6.43	1651	240	rhel; algorithm; time; state; demonstrate	0	Generative Models	0.6909	0.5788	0.3265	2.7363572120666504	0.0	2.7363572120666504
3342	NaturalReasoning: Reasoning in the Wild with 2.8M Challenging Questions	NaturalReasoning: Reasoning in the Wild with 2.8M Challenging Questions	Weizhe Yuan, Jane Yu, Song Jiang, Karthik Padthe, Yang Li, Dong Wang, Ilia Kulikov, Kyunghyun Cho, Yuandong Tian, Jason Weston, Xian Li	['Weizhe Yuan', 'Jane Yu', 'Song Jiang', 'Karthik Padthe', 'Yang Li', 'Dong Wang', 'Ilia Kulikov', 'Kyunghyun Cho', 'Yuandong Tian', 'Jason Weston', 'Xian Li']	11	Poster	71	9	884	113	0.0	955	122	reasoning; diverse; demonstrate; training; multiple	3	Reinforcement Learning	0.6917	0.5165	0.3082	2.733030319213867	0.0	2.733030319213867
5206	TITAN: A Trajectory-Informed Technique for Adaptive Parameter Freezing in Large-Scale VQE	TITAN: A Trajectory-Informed Technique for Adaptive Parameter Freezing in Large-Scale VQE	Yifeng Peng, Xinyi Li, Yen-Chi Chen, Kaining Zhang, Zhiding Liang, Ying Wang, Yuxuan Du	['Yifeng Peng', 'Xinyi Li', 'Yen-Chi Chen', 'Kaining Zhang', 'Zhiding Liang', 'Ying Wang', 'Yuxuan Du']	7	Poster	89	11	1598	214	0.0	1687	225	parameters; training; models; dynamics; optimization	0	Generative Models	0.6925	0.5778	0.3291	2.729985237121582	0.0	2.729985237121582
3314	Multi-scale Temporal Prediction via Incremental Generation and Multi-agent Collaboration	Multi-scale Temporal Prediction via Incremental Generation and Multi-agent Collaboration	Zhitao Zeng, Guojian Yuan, Junyuan Mao, Yuxuan Wang, Xiaoshuang Jia, Yueming Jin	['Zhitao Zeng', 'Guojian Yuan', 'Junyuan Mao', 'Yuxuan Wang', 'Xiaoshuang Jia', 'Yueming Jin']	6	Poster	88	9	2041	258	0.0	2129	267	scene; multi; states; prediction; multiple	5	Computer Vision	0.6928	0.5086	0.3438	2.728814125061035	0.0	2.728814125061035
3075	MetaGS: A Meta-Learned Gaussian-Phong Model for Out-of-Distribution 3D Scene Relighting	MetaGS: A Meta-Learned Gaussian-Phong Model for Out-of-Distribution 3D Scene Relighting	Yumeng He, Yunbo Wang	['Yumeng He', 'Yunbo Wang']	2	Poster	87	10	1050	135	0.0	1137	145	training; learning; scene; novel; approach	1	Computer Vision	0.6932	0.5297	0.2889	2.7270989418029785	0.0	2.7270989418029785
1250	DiCoFlex: Model-Agnostic Diverse Counterfactuals with Flexible Control	DiCoFlex: Model-Agnostic Diverse Counterfactuals with Flexible Control	Oleksii Furman, Ulvi Movsum-zada, Patryk Marszałek, Maciej Zieba, Marek Śmieja	['Oleksii Furman', 'Ulvi Movsum-zada', 'Patryk Marszałek', 'Maciej Zieba', 'Marek Śmieja']	5	Poster	70	7	1156	142	0.0	1226	149	model; methods; existing; learning; extensive	3	Reinforcement Learning	0.6953	0.514	0.3837	2.718930721282959	0.0	2.718930721282959
386	A Regularized Newton Method for Nonconvex Optimization with Global and Local Complexity Guarantees	A Regularized Newton Method for Nonconvex Optimization with Global and Local Complexity Guarantees	Yuhao Zhou, Jintao Xu, Bingrui Li, Chenglong Bao, Chao Ding, Jun Zhu	['Yuhao Zhou', 'Jintao Xu', 'Bingrui Li', 'Chenglong Bao', 'Chao Ding', 'Jun Zhu']	6	Poster	98	13	1175	165	0.0	1273	178	algorithm; local; new; optimization; networks	12	Optimization & Training	0.6971	0.5803	0.2678	2.711794376373291	0.0	2.711794376373291
901	Compressed and Smooth Latent Space for Text Diffusion Modeling	Compressed and Smooth Latent Space for Text Diffusion Modeling	Viacheslav Meshchaninov, Egor Chimbulatov, Alexander Shabalin, Aleksandr Abramov, Dmitry Vetrov	['Viacheslav Meshchaninov', 'Egor Chimbulatov', 'Alexander Shabalin', 'Aleksandr Abramov', 'Dmitry Vetrov']	5	Poster	62	9	1404	174	0.0	1466	183	generation; diffusion; level; quality; models	14	Optimization & Training	0.6973	0.5317	0.3625	2.7106142044067383	0.0	2.7106142044067383
4560	Seemingly Redundant Modules Enhance Robust Odor Learning in Fruit Flies	Seemingly Redundant Modules Enhance Robust Odor Learning in Fruit Flies	HaiYang Li, Liao Yu, Qiang Yu, Yunliang Zang	['HaiYang Li', 'Liao Yu', 'Qiang Yu', 'Yunliang Zang']	4	Poster	71	10	978	131	0.0	1049	141	learning; mechanisms; optimal; work; results	10	Deep Learning Architecture	0.3234	0.8031	0.1232	2.7063682079315186	0.0	2.7063682079315186
289	ALMGuard: Safety Shortcuts and Where to Find Them as Guardrails for Audio–Language Models	ALMGuard: Safety Shortcuts and Where to Find Them as Guardrails for Audio–Language Models	Weifei Jin, Yuxin Cao, Junjie Su, Minhui Xue, Jie Hao, Ke Xu, Jin Song Dong, Derui Wang	['Weifei Jin', 'Yuxin Cao', 'Junjie Su', 'Minhui Xue', 'Jie Hao', 'Ke Xu', 'Jin Song Dong', 'Derui Wang']	8	Poster	89	13	1531	207	0.0	1620	220	method; specific; new; propose; based	11	Optimization & Training	0.6984	0.5395	0.2931	2.7062597274780273	0.0	2.7062597274780273
2629	Kernel Density Steering: Inference-Time Scaling via Mode Seeking for Image Restoration	Kernel Density Steering: Inference-Time Scaling via Mode Seeking for Image Restoration	Yuyang Hu, Kangfu Mei, Mojtaba Ardakani, Ulugbek Kamilov, Peyman Milanfar, Mauricio Delbracio	['Yuyang Hu', 'Kangfu Mei', 'Mojtaba Ardakani', 'Ulugbek Kamilov', 'Peyman Milanfar', 'Mauricio Delbracio']	6	Poster	86	11	1273	159	0.0	1359	170	diffusion; sampling; high; robust; framework	4	Generative Models	0.6989	0.5258	0.308	2.704402446746826	0.0	2.704402446746826
931	Conformal Prediction Beyond the Horizon: Distribution-Free Inference for Policy Evaluation	Conformal Prediction Beyond the Horizon: Distribution-Free Inference for Policy Evaluation	Feichen Gan, Lu Youcun, Yingying Zhang, Yukun Liu	['Feichen Gan', 'Lu Youcun', 'Yingying Zhang', 'Yukun Liu']	4	Poster	90	10	1117	133	0.0	1207	143	method; model; propose; high; analysis	7	Reinforcement Learning	0.7026	0.5219	0.3216	2.689556837081909	0.0	2.689556837081909
127	Adapting to Stochastic and Adversarial Losses in Episodic MDPs with Aggregate Bandit Feedback	Adapting to Stochastic and Adversarial Losses in Episodic MDPs with Aggregate Bandit Feedback	Shinji Ito, Kevin Jamieson, Haipeng Luo, Arnab Maiti, Taira Tsuchiya	['Shinji Ito', 'Kevin Jamieson', 'Haipeng Luo', 'Arnab Maiti', 'Taira Tsuchiya']	5	Poster	93	13	1217	159	0.0	1310	172	algorithms; bounds; case; loss; setting	9	Reinforcement Learning	0.8279	0.446	0.3077	2.6883974075317383	0.0	2.6883974075317383
3429	Non-equilibrium Annealed Adjoint Sampler	Non-equilibrium Annealed Adjoint Sampler	Jaemoo Choi, Yongxin Chen, Molei Tao, Guan-Horng Liu	['Jaemoo Choi', 'Yongxin Chen', 'Molei Tao', 'Guan-Horng Liu']	4	Poster	40	4	1054	139	0.0	1094	143	sampling; high; based; dynamics; training	0	Generative Models	0.7033	0.5712	0.2974	2.686816692352295	0.0	2.686816692352295
1168	Decreasing Entropic Regularization Averaged Gradient for Semi-Discrete Optimal Transport	Decreasing Entropic Regularization Averaged Gradient for Semi-Discrete Optimal Transport	Ferdinand Genans, Antoine Godichon-Baggioni, Francois-Xavier Vialard, Olivier Wintenberger	['Ferdinand Genans', 'Antoine Godichon-Baggioni', 'Francois-Xavier Vialard', 'Olivier Wintenberger']	4	Poster	88	9	1364	191	0.0	1452	200	regularization; theoretical; discrete; optimization; convergence	12	Optimization & Training	0.7035	0.5764	0.2843	2.685964345932007	0.0	2.685964345932007
398	Artificial Hivemind: The Open-Ended Homogeneity of Language Models (and Beyond)	Artificial Hivemind: The Open-Ended Homogeneity of Language Models (and Beyond)	Liwei Jiang, Chai Yuanjun, Margaret Li, Mickel Liu, Raymond Fok, Maarten Sap, Yulia Tsvetkov, Nouha Dziri, Yejin Choi	['Liwei Jiang', 'Chai Yuanjun', 'Margaret Li', 'Mickel Liu', 'Raymond Fok', 'Maarten Sap', 'Yulia Tsvetkov', 'Nouha Dziri', 'Yejin Choi']	9	Poster	79	10	1831	242	0.0	1910	252	open; human; model; large; generation	14	Optimization & Training	0.7038	0.5274	0.3153	2.6846847534179688	0.0	2.6846847534179688
3236	MonoLift: Learning 3D Manipulation Policies from Monocular RGB via Distillation	MonoLift: Learning 3D Manipulation Policies from Monocular RGB via Distillation	Ziru Wang, Mengmeng Wang, Guang Dai, Yongliu Long, Jingdong Wang	['Ziru Wang', 'Mengmeng Wang', 'Guang Dai', 'Yongliu Long', 'Jingdong Wang']	5	Poster	79	10	1178	155	0.0	1257	165	level; knowledge; features; efficient; tasks	1	Computer Vision	0.7043	0.5221	0.3022	2.6826791763305664	0.0	2.6826791763305664
1248	Diagnosing and Addressing Pitfalls in KG-RAG Datasets: Toward More Reliable Benchmarking	Diagnosing and Addressing Pitfalls in KG-RAG Datasets: Toward More Reliable Benchmarking	Liangliang Zhang, Zhuorui Jiang, Hongliang Chi, Haoyang Chen, Mohammed ElKoumy, Fali Wang, Qiong Wu, Zhengyi Zhou, Shirui Pan, Suhang Wang, Yao Ma	['Liangliang Zhang', 'Zhuorui Jiang', 'Hongliang Chi', 'Haoyang Chen', 'Mohammed ElKoumy', 'Fali Wang', 'Qiong Wu', 'Zhengyi Zhou', 'Shirui Pan', 'Suhang Wang', 'Yao Ma']	11	Poster	88	11	1256	164	0.0	1344	175	datasets; including; framework; models; generation	3	Reinforcement Learning	0.7048	0.5073	0.2978	2.6807503700256348	0.0	2.6807503700256348
4980	SyncHuman: Synchronizing 2D and 3D Diffusion Models for Single-view Human Reconstruction	SyncHuman: Synchronizing 2D and 3D Diffusion Models for Single-view Human Reconstruction	Wenyue Chen, Peng Li, Wangguandong Zheng, Chengfeng Zhao, Mengfei Li, Yaolong Zhu, Zhiyang Dou, Ronggang Wang, Yuan Liu	['Wenyue Chen', 'Peng Li', 'Wangguandong Zheng', 'Chengfeng Zhao', 'Mengfei Li', 'Yaolong Zhu', 'Zhiyang Dou', 'Ronggang Wang', 'Yuan Liu']	9	Poster	88	11	1758	236	0.0	1846	247	diffusion; human; images; fine; high	1	Computer Vision	0.705	0.5217	0.245	2.6800568103790283	0.0	2.6800568103790283
4937	Structured Reinforcement Learning for Combinatorial Decision-Making	Structured Reinforcement Learning for Combinatorial Decision-Making	Heiko Hoppe, Léo Baty, Louis Bouvier, Axel Parmentier, Maximilian Schiffer	['Heiko Hoppe', 'Léo Baty', 'Louis Bouvier', 'Axel Parmentier', 'Maximilian Schiffer']	5	Poster	67	6	947	131	0.0	1014	137	rl; learning; end; novel; neural	7	Reinforcement Learning	0.7055	0.5199	0.2713	2.6781764030456543	0.0	2.6781764030456543
1416	DroneAudioset: An Audio Dataset for Drone-based Search and Rescue	DroneAudioset: An Audio Dataset for Drone-based Search and Rescue	Chitralekha Gupta, Soundarya Ramesh, Praveen Sasikumar, Kian Yeo, Suranga Nanayakkara	['Chitralekha Gupta', 'Soundarya Ramesh', 'Praveen Sasikumar', 'Kian Yeo', 'Suranga Nanayakkara']	5	Poster	65	9	1377	179	0.0	1442	188	drone; dataset; systems; methods; existing	10	Deep Learning Architecture	0.331	0.7984	0.1645	2.6758034229278564	0.0	2.6758034229278564
1427	Dual-Flow: Transferable Multi-Target, Instance-Agnostic Attacks via $\textit{In-the-wild}$ Cascading Flow Optimization	Dual-Flow: Transferable Multi-Target, Instance-Agnostic Attacks via Cascading Flow Optimization	Yixiao Chen, Shikun Sun, Jianshu Li, Ruoyu Li, Zhe Li, Junliang Xing	['Yixiao Chen', 'Shikun Sun', 'Jianshu Li', 'Ruoyu Li', 'Zhe Li', 'Junliang Xing']	6	Poster	95	9	1005	125	0.0	1100	134	attacks; target; multi; training; model	11	Optimization & Training	0.7063	0.5342	0.3127	2.6747851371765137	0.0	2.6747851371765137
4327	Risk-Averse Constrained Reinforcement Learning with Optimized Certainty Equivalents	Risk-Averse Constrained Reinforcement Learning with Optimized Certainty Equivalents	Jane Lee, Baturay Saglam, Spyridon Pougkakiotis, Amin Karbasi, Dionysis Kalogerias	['Jane Lee', 'Baturay Saglam', 'Spyridon Pougkakiotis', 'Amin Karbasi', 'Dionysis Kalogerias']	5	Poster	83	8	1097	151	0.0	1180	159	framework; using; time; distribution; high	9	Reinforcement Learning	0.7067	0.5277	0.2725	2.6732797622680664	0.0	2.6732797622680664
603	Bi-Level Knowledge Transfer for Multi-Task Multi-Agent Reinforcement Learning	Bi-Level Knowledge Transfer for Multi-Task Multi-Agent Reinforcement Learning	Junkai Zhang, Jinmin He, Yifan Zhang, Yifan Zang, Ning Xu, Jian Cheng	['Junkai Zhang', 'Jinmin He', 'Yifan Zhang', 'Yifan Zang', 'Ning Xu', 'Jian Cheng']	6	Poster	77	8	1442	200	0.0	1519	208	tasks; policy; knowledge; task; multiple	7	Reinforcement Learning	0.7077	0.5184	0.3201	2.669027805328369	0.0	2.669027805328369
1142	DAVE: Diagnostic benchmark for Audio Visual Evaluation	DAVE: Diagnostic benchmark for Audio Visual Evaluation	Gorjan Radevski, Teodora Popordanoska, Matthew Blaschko, Tinne Tuytelaars	['Gorjan Radevski', 'Teodora Popordanoska', 'Matthew Blaschko', 'Tinne Tuytelaars']	4	Poster	54	7	1216	151	0.0	1270	158	visual; audio; models; existing; multi	5	Computer Vision	0.7082	0.4977	0.3377	2.6673736572265625	0.0	2.6673736572265625
5482	Understanding and Rectifying Safety Perception Distortion in VLMs	Understanding and Rectifying Safety Perception Distortion in VLMs	Xiaohan Zou, Jian Kang, George Kesidis, Lu Lin	['Xiaohan Zou', 'Jian Kang', 'George Kesidis', 'Lu Lin']	4	Poster	65	8	1115	147	0.0	1180	155	safety; vision; llm; language; perception	11	Optimization & Training	0.7092	0.5323	0.311	2.6633338928222656	0.0	2.6633338928222656
3021	MDNS: Masked Diffusion Neural Sampler via Stochastic Optimal Control	MDNS: Masked Diffusion Neural Sampler via Stochastic Optimal Control	Yuchen Zhu, Wei Guo, Jaemoo Choi, Guan-Horng Liu, Yongxin Chen, Molei Tao	['Yuchen Zhu', 'Wei Guo', 'Jaemoo Choi', 'Guan-Horng Liu', 'Yongxin Chen', 'Molei Tao']	6	Poster	68	9	1143	165	0.0	1211	174	learning; neural; state; framework; task	0	Generative Models	0.7099	0.5671	0.3344	2.6603662967681885	0.0	2.6603662967681885
2739	Learning conformational ensembles of proteins based on backbone geometry	Learning conformational ensembles of proteins based on backbone geometry	Nicolas Wolf, Leif Seute, Vsevolod Viliuga, Simon Wagner, Jan Stühmer, Frauke Gräter	['Nicolas Wolf', 'Leif Seute', 'Vsevolod Viliuga', 'Simon Wagner', 'Jan Stühmer', 'Frauke Gräter']	6	Poster	72	9	1251	170	0.0	1323	179	information; structure; trained; model; art	0	Generative Models	0.7102	0.5669	0.2916	2.659076690673828	0.0	2.659076690673828
708	C3Po: Cross-View Cross-Modality Correspondence by Pointmap Prediction	C3Po: Cross-View Cross-Modality Correspondence by Pointmap Prediction	Kuan Wei Huang, Brandon Li, Bharath Hariharan, Noah Snavely	['Kuan Wei Huang', 'Brandon Li', 'Bharath Hariharan', 'Noah Snavely']	4	Poster	69	7	1372	205	22.57	1441	212	modalities; reasoning; training; address; models	1	Computer Vision	0.7108	0.5177	0.2836	2.6568965911865234	0.0	2.6568965911865234
3176	MMCSBench: A Fine-Grained Benchmark for Large Vision-Language Models in Camouflage Scenes	MMCSBench: A Fine-Grained Benchmark for Large Vision-Language Models in Camouflage Scenes	Jin Zhang, Ruiheng Zhang, Zhe Cao, Kaizheng Chen	['Jin Zhang', 'Ruiheng Zhang', 'Zhe Cao', 'Kaizheng Chen']	4	Poster	89	11	1416	178	0.0	1505	189	camouflage; images; large; models; visual	5	Computer Vision	0.7112	0.4956	0.3344	2.6552553176879883	0.0	2.6552553176879883
2197	GraLoRA: Granular Low-Rank Adaptation for Parameter-Efficient Fine-Tuning	GraLoRA: Granular Low-Rank Adaptation for Parameter-Efficient Fine-Tuning	Yeonjoon Jung, Daehyun Ahn, Hyungjun Kim, Taesu Kim, Eunhyeok Park	['Yeonjoon Jung', 'Daehyun Ahn', 'Hyungjun Kim', 'Taesu Kim', 'Eunhyeok Park']	5	Poster	73	7	1265	171	0.0	1338	178	low; fine; s; reasoning; method	13	Deep Learning Architecture	0.7122	0.5226	0.3568	2.651089668273926	0.0	2.651089668273926
